Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Paired t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes,P-value t-statistics on Number of Nodes
Poker Hand,None,Hypercube Cover - LS Squared Gini,12.23609221044859,19,9.31544841265e-11,12.23609221044859,19,9.31544841265e-11,3.234363660255169,19,0.00218218527494
Poker Hand,None,Hypercube Cover - LS Chi Square,-2.0867566408651514,19,0.974688343847,-2.0867566408651514,19,0.974688343847,4.045675696867314,19,0.000345142060246
Poker Hand,None,Largest Class Alone - GW Squared Gini,7.526381733270647,19,2.04925310832e-07,7.526381733270647,19,2.04925310832e-07,3.565770501816526,19,0.00103147533309
Poker Hand,None,Largest Class Alone - PC-ext,-2.054093858346461,19,0.973006576593,-2.054093858346461,19,0.973006576593,0.5088651903295963,19,0.308352553213
Poker Hand,None,Largest Class Alone - GW Chi Square,-1.7503677539008193,19,0.951906776933,-1.7503677539008193,19,0.951906776933,2.79049910338279,19,0.00583122842857
Poker Hand,None,Largest Class Alone - LS Squared Gini,10.342625786238816,19,1.52525536645e-09,10.342625786238816,19,1.52525536645e-09,3.403244423106671,19,0.00149124912993
Poker Hand,None,Largest Class Alone - LS Chi Square,-3.1882221828243456,19,0.997579863014,-3.1882221828243456,19,0.997579863014,4.139309161726801,19,0.000278704512542
Poker Hand,None,GW Squared Gini - PC-ext,-9.64378991272572,19,0.999999995295,-9.64378991272572,19,0.999999995295,-3.4732538150161183,19,0.998727412627
Poker Hand,None,GW Squared Gini - GW Chi Square,-9.58177340642353,19,0.999999994787,-9.58177340642353,19,0.999999994787,-1.746099007340371,19,0.951528591535
Poker Hand,None,GW Squared Gini - LS Squared Gini,2.922899718242659,19,0.00436392881569,2.922899718242659,19,0.00436392881569,-0.9099864301201658,19,0.812885155144
Poker Hand,None,GW Squared Gini - LS Chi Square,-10.948227933079952,19,0.9999999994,-10.948227933079952,19,0.9999999994,-0.4642876569300235,19,0.676141275663
Poker Hand,None,PC-ext - GW Chi Square,-0.5496176046627107,19,0.705507803681,-0.5496176046627107,19,0.705507803681,2.75837448980513,19,0.00625286772826
Poker Hand,None,PC-ext - LS Squared Gini,12.198720991617394,19,9.81134062883e-11,12.198720991617394,19,9.81134062883e-11,3.3975249911452274,19,0.00151066624784
Poker Hand,None,PC-ext - LS Chi Square,-2.0400364799763184,19,0.972252264239,-2.0400364799763184,19,0.972252264239,4.203414514163149,19,0.000240775411599
Poker Hand,None,GW Chi Square - LS Squared Gini,11.89157656993667,19,1.50983114899e-10,11.89157656993667,19,1.50983114899e-10,0.6973448969817619,19,0.247016212471
Poker Hand,None,GW Chi Square - LS Chi Square,-1.8737717857960718,19,0.961786951577,-1.8737717857960718,19,0.961786951577,1.9449893736515087,19,0.0333639224241
Poker Hand,None,LS Squared Gini - LS Chi Square,-12.795466634295318,19,0.999999999957,-12.795466634295318,19,0.999999999957,0.6678393442008325,19,0.256133767153
Reuters Phonemes 10000 samples 15 classes,None,Twoing - Hypercube Cover,7.061065344093718,19,5.0804485352e-07,7.566962084652471,19,1.89587447297e-07,31.187156615605655,19,0.0
Reuters Phonemes 10000 samples 15 classes,None,Twoing - Largest Class Alone,13.362989719995815,19,2.0626278463e-11,13.491045364172354,19,1.74933401098e-11,32.70867208377438,19,0.0
Reuters Phonemes 10000 samples 15 classes,None,Twoing - PC-ext,2.3176235961680214,19,0.0158910752632,2.9517284591907003,19,0.00409529626079,20.335288993570696,19,1.1768364061e-14
Reuters Phonemes 10000 samples 15 classes,None,Twoing - LS Squared Gini,4.9466967546864336,19,4.47796165902e-05,4.845413340693258,19,5.61940837429e-05,2.849334026740146,19,0.00512859943967
Reuters Phonemes 10000 samples 15 classes,None,Twoing - LS Chi Square,10.26021734477644,19,1.73699898909e-09,10.037639923481727,19,2.4768949114e-09,1.2279806627029006,19,0.117225049943
Reuters Phonemes 10000 samples 15 classes,None,Hypercube Cover - Largest Class Alone,8.720987307759712,19,2.27289749244e-08,8.880581689865446,19,1.71808016702e-08,-4.352931933265836,19,0.999828749079
Reuters Phonemes 10000 samples 15 classes,None,Hypercube Cover - PC-ext,-5.56877463252707,19,0.999988658154,-5.341247459855536,19,0.99998134423,-4.577825926167643,19,0.999897236475
Reuters Phonemes 10000 samples 15 classes,None,Hypercube Cover - LS Squared Gini,-2.8994066066405955,19,0.99540466791,-3.5357033559563904,19,0.998895583359,-22.548196627997005,19,1.0
Reuters Phonemes 10000 samples 15 classes,None,Hypercube Cover - LS Chi Square,2.9987135459694807,19,0.00369136106874,2.6386962134609195,19,0.00809429394587,-30.815095906939597,19,1.0
Reuters Phonemes 10000 samples 15 classes,None,Largest Class Alone - PC-ext,-10.056835410705819,19,0.999999997598,-9.798166282128003,19,0.999999996349,-1.3949716649182036,19,0.91044039269
Reuters Phonemes 10000 samples 15 classes,None,Largest Class Alone - LS Squared Gini,-10.365483426022543,19,0.999999998529,-10.700623189751456,19,0.999999999125,-22.66752967155572,19,1.0
Reuters Phonemes 10000 samples 15 classes,None,Largest Class Alone - LS Chi Square,-3.689788403385257,19,0.99922223401,-3.8946395942868497,19,0.999512665075,-32.758631493873715,19,1.0
Reuters Phonemes 10000 samples 15 classes,None,PC-ext - LS Squared Gini,2.0653397805338236,19,0.0264033318925,1.344767492978482,19,0.0972674180388,-17.19497933210556,19,1.0
Reuters Phonemes 10000 samples 15 classes,None,PC-ext - LS Chi Square,5.366537448467906,19,1.76469292281e-05,4.955747966833333,19,4.38819840902e-05,-22.640075832634384,19,1.0
Reuters Phonemes 10000 samples 15 classes,None,LS Squared Gini - LS Chi Square,5.660537185769059,19,9.29465261945e-06,5.865552941080116,19,5.97921514633e-06,-1.8938175049374695,19,0.963211116076
KDD98 Multiclass 2,None,Twoing - Hypercube Cover,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
KDD98 Multiclass 2,None,Twoing - Largest Class Alone,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
KDD98 Multiclass 2,None,Twoing - GW Squared Gini,-2.768459629773559,19,0.993882543989,-3.1389396720846117,19,0.99729775699,7.256260486287217,19,3.45897414489e-07
KDD98 Multiclass 2,None,Twoing - PC-ext,-5.2233350522687525,19,0.999975802816,-4.392263086117102,19,0.999843409079,9.117025737156819,19,1.14158256181e-08
KDD98 Multiclass 2,None,Twoing - GW Chi Square,-1.5530383737984377,19,0.93154368426,-2.150370253467591,19,0.977694186083,2.744597220838754,19,0.00644248822682
KDD98 Multiclass 2,None,Twoing - LS Squared Gini,-4.3230379105301715,19,0.999816687473,-4.573232946310245,19,0.999896161885,6.254258535411517,19,2.62779588767e-06
KDD98 Multiclass 2,None,Twoing - LS Chi Square,-0.17263085402207845,19,0.567616375766,-0.5958882717247428,19,0.720858760682,2.1294404817322183,19,0.0232569246017
KDD98 Multiclass 2,None,Hypercube Cover - Largest Class Alone,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
KDD98 Multiclass 2,None,Hypercube Cover - GW Squared Gini,-2.768459629773559,19,0.993882543989,-3.1389396720846117,19,0.99729775699,7.256260486287217,19,3.45897414489e-07
KDD98 Multiclass 2,None,Hypercube Cover - PC-ext,-5.2233350522687525,19,0.999975802816,-4.392263086117102,19,0.999843409079,9.117025737156819,19,1.14158256181e-08
KDD98 Multiclass 2,None,Hypercube Cover - GW Chi Square,-1.5530383737984377,19,0.93154368426,-2.150370253467591,19,0.977694186083,2.744597220838754,19,0.00644248822682
KDD98 Multiclass 2,None,Hypercube Cover - LS Squared Gini,-4.3230379105301715,19,0.999816687473,-4.573232946310245,19,0.999896161885,6.254258535411517,19,2.62779588767e-06
KDD98 Multiclass 2,None,Hypercube Cover - LS Chi Square,-0.17263085402207845,19,0.567616375766,-0.5958882717247428,19,0.720858760682,2.1294404817322183,19,0.0232569246017
KDD98 Multiclass 2,None,Largest Class Alone - GW Squared Gini,-2.768459629773559,19,0.993882543989,-3.1389396720846117,19,0.99729775699,7.256260486287217,19,3.45897414489e-07
KDD98 Multiclass 2,None,Largest Class Alone - PC-ext,-5.2233350522687525,19,0.999975802816,-4.392263086117102,19,0.999843409079,9.117025737156819,19,1.14158256181e-08
KDD98 Multiclass 2,None,Largest Class Alone - GW Chi Square,-1.5530383737984377,19,0.93154368426,-2.150370253467591,19,0.977694186083,2.744597220838754,19,0.00644248822682
KDD98 Multiclass 2,None,Largest Class Alone - LS Squared Gini,-4.3230379105301715,19,0.999816687473,-4.573232946310245,19,0.999896161885,6.254258535411517,19,2.62779588767e-06
KDD98 Multiclass 2,None,Largest Class Alone - LS Chi Square,-0.17263085402207845,19,0.567616375766,-0.5958882717247428,19,0.720858760682,2.1294404817322183,19,0.0232569246017
KDD98 Multiclass 2,None,GW Squared Gini - PC-ext,-1.9786354024493742,19,0.96873067316,-0.349477871255893,19,0.63471289472,0.25622856072472455,19,0.400264057464
KDD98 Multiclass 2,None,GW Squared Gini - GW Chi Square,1.6651174543915181,19,0.0561464929665,1.7583631399675232,19,0.0473917381617,-5.623103574291955,19,0.999989920273
KDD98 Multiclass 2,None,GW Squared Gini - LS Squared Gini,-1.0603205270702234,19,0.848853831923,-0.8737934703011468,19,0.803429362078,0.49299994735947533,19,0.31383102882
KDD98 Multiclass 2,None,GW Squared Gini - LS Chi Square,3.0696311188283874,19,0.00315378390342,3.060768852374411,19,0.0032165604891,-4.076708534415637,19,0.99967847277
KDD98 Multiclass 2,None,PC-ext - GW Chi Square,3.2013252511641475,19,0.00235010206903,1.9248216624501373,19,0.0346784396177,-6.661039053868428,19,0.99999886489
KDD98 Multiclass 2,None,PC-ext - LS Squared Gini,0.5308062653398434,19,0.300851587924,-0.5813217003181841,19,0.716071632251,0.24447762971205017,19,0.404740833119
KDD98 Multiclass 2,None,PC-ext - LS Chi Square,4.8413887527116435,19,5.67043623392e-05,3.4287690568685063,19,0.00140754635,-5.013026509244677,19,0.999961389386
KDD98 Multiclass 2,None,GW Chi Square - LS Squared Gini,-3.1974669276318783,19,0.997629483629,-2.941548126468827,19,0.995811716494,4.097104165970733,19,0.000306895777101
KDD98 Multiclass 2,None,GW Chi Square - LS Chi Square,1.7645638470519343,19,0.046853823967,1.8462618117796192,19,0.0402464415788,-0.3526843518487258,19,0.63589632839
KDD98 Multiclass 2,None,LS Squared Gini - LS Chi Square,3.4605930262797995,19,0.00130964290783,3.2615743254044305,19,0.00205274683659,-3.8448655636193045,19,0.999454000779
Adult Census Income,None,Twoing - Hypercube Cover,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Adult Census Income,None,Twoing - Largest Class Alone,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Adult Census Income,None,Twoing - GW Squared Gini,7.453684437570945,19,2.35701281937e-07,7.517978898818443,19,2.08258905454e-07,25.095061362121495,19,2.22044604925e-16
Adult Census Income,None,Twoing - PC-ext,-4.96500931510611,19,0.999957017551,-4.7541131883556025,19,0.999930994218,5.047450648138481,19,3.57573061501e-05
Adult Census Income,None,Twoing - GW Chi Square,-0.8206263842402192,19,0.788981950742,-0.8421569546758265,19,0.79491206958,3.8918527082247003,19,0.000490446716881
Adult Census Income,None,Twoing - LS Squared Gini,12.10201949811459,19,1.12270415187e-10,12.328419178878613,19,8.19949663722e-11,28.768216126954854,19,0.0
Adult Census Income,None,Twoing - LS Chi Square,-1.1178323840221471,19,0.861212951116,-1.1268533257845512,19,0.863082197665,3.969218326655461,19,0.000411002980709
Adult Census Income,None,Hypercube Cover - Largest Class Alone,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Adult Census Income,None,Hypercube Cover - GW Squared Gini,7.453684437570945,19,2.35701281937e-07,7.517978898818443,19,2.08258905454e-07,25.095061362121495,19,2.22044604925e-16
Adult Census Income,None,Hypercube Cover - PC-ext,-4.96500931510611,19,0.999957017551,-4.7541131883556025,19,0.999930994218,5.047450648138481,19,3.57573061501e-05
Adult Census Income,None,Hypercube Cover - GW Chi Square,-0.8206263842402192,19,0.788981950742,-0.8421569546758265,19,0.79491206958,3.8918527082247003,19,0.000490446716881
Adult Census Income,None,Hypercube Cover - LS Squared Gini,12.10201949811459,19,1.12270415187e-10,12.328419178878613,19,8.19949663722e-11,28.768216126954854,19,0.0
Adult Census Income,None,Hypercube Cover - LS Chi Square,-1.1178323840221471,19,0.861212951116,-1.1268533257845512,19,0.863082197665,3.969218326655461,19,0.000411002980709
Adult Census Income,None,Largest Class Alone - GW Squared Gini,7.453684437570945,19,2.35701281937e-07,7.517978898818443,19,2.08258905454e-07,25.095061362121495,19,2.22044604925e-16
Adult Census Income,None,Largest Class Alone - PC-ext,-4.96500931510611,19,0.999957017551,-4.7541131883556025,19,0.999930994218,5.047450648138481,19,3.57573061501e-05
Adult Census Income,None,Largest Class Alone - GW Chi Square,-0.8206263842402192,19,0.788981950742,-0.8421569546758265,19,0.79491206958,3.8918527082247003,19,0.000490446716881
Adult Census Income,None,Largest Class Alone - LS Squared Gini,12.10201949811459,19,1.12270415187e-10,12.328419178878613,19,8.19949663722e-11,28.768216126954854,19,0.0
Adult Census Income,None,Largest Class Alone - LS Chi Square,-1.1178323840221471,19,0.861212951116,-1.1268533257845512,19,0.863082197665,3.969218326655461,19,0.000411002980709
Adult Census Income,None,GW Squared Gini - PC-ext,-10.712078249070796,19,0.999999999141,-10.805650741655118,19,0.999999999255,-31.42437868643066,19,1.0
Adult Census Income,None,GW Squared Gini - GW Chi Square,-8.191530587694743,19,0.999999941137,-8.27418033645449,19,0.999999949383,-23.24119763355504,19,1.0
Adult Census Income,None,GW Squared Gini - LS Squared Gini,3.2509399593999717,19,0.00210241376182,3.2663735003055145,19,0.00203071049718,3.6336469050438396,19,0.000883876284229
Adult Census Income,None,GW Squared Gini - LS Chi Square,-8.961170003090329,19,0.999999985065,-9.104191749365532,19,0.99999998833,-27.48479653163902,19,1.0
Adult Census Income,None,PC-ext - GW Chi Square,2.1945671412213907,19,0.0204128195259,2.106745791909622,19,0.0243297634793,0.7617983630210539,19,0.227766621671
Adult Census Income,None,PC-ext - LS Squared Gini,14.87780566824658,19,3.17756931878e-12,15.074751137050695,19,2.52153853353e-12,31.46363032905801,19,0.0
Adult Census Income,None,PC-ext - LS Chi Square,2.341990303055488,19,0.015113600755,2.284240650813523,19,0.0170164057189,-0.04695137983341861,19,0.518479011088
Adult Census Income,None,GW Chi Square - LS Squared Gini,11.959794324537517,19,1.37096889397e-10,12.158655558008736,19,1.03737907153e-10,29.589187214213027,19,0.0
Adult Census Income,None,GW Chi Square - LS Chi Square,-0.17251498047729621,19,0.567571461883,-0.14198885755001547,19,0.555708199602,-1.8933847100627057,19,0.963180869513
Adult Census Income,None,LS Squared Gini - LS Chi Square,-14.874836584589145,19,0.999999999997,-15.109768777061365,19,0.999999999998,-38.527587518578784,19,1.0
Nursery with Aggreg,None,Twoing - Hypercube Cover,0.2510759857700198,19,0.402225341653,0.2510759857700198,19,0.402225341653,-2.179449471770337,19,0.978956856645
Nursery with Aggreg,None,Twoing - Largest Class Alone,0.2510759857700198,19,0.402225341653,0.2510759857700198,19,0.402225341653,-2.179449471770337,19,0.978956856645
Nursery with Aggreg,None,Twoing - GW Squared Gini,17.35054198370115,19,2.07278638698e-13,17.35054198370115,19,2.07278638698e-13,-19.75649991793606,19,1.0
Nursery with Aggreg,None,Twoing - PC-ext,0.2510759857700198,19,0.402225341653,0.2510759857700198,19,0.402225341653,-2.179449471770337,19,0.978956856645
Nursery with Aggreg,None,Twoing - GW Chi Square,5.1203544802535825,19,3.04025209902e-05,5.1203544802535825,19,3.04025209902e-05,-18.719301525607705,19,1.0
Nursery with Aggreg,None,Twoing - LS Squared Gini,16.83738918491783,19,3.54716256368e-13,16.83738918491783,19,3.54716256368e-13,9.23297284786752,19,9.36555000219e-09
Nursery with Aggreg,None,Twoing - LS Chi Square,5.414952227624768,19,1.58683222585e-05,5.414952227624768,19,1.58683222585e-05,-1.4529663145135578,19,0.918725000485
Nursery with Aggreg,None,Hypercube Cover - Largest Class Alone,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Nursery with Aggreg,None,Hypercube Cover - GW Squared Gini,17.649854763382205,19,1.52544643583e-13,17.649854763382205,19,1.52544643583e-13,-20.285324850975428,19,1.0
Nursery with Aggreg,None,Hypercube Cover - PC-ext,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Nursery with Aggreg,None,Hypercube Cover - GW Chi Square,5.2779328218260035,19,2.14479989705e-05,5.2779328218260035,19,2.14479989705e-05,-18.965542383906804,19,1.0
Nursery with Aggreg,None,Hypercube Cover - LS Squared Gini,16.721538803297378,19,4.012346011e-13,16.721538803297378,19,4.012346011e-13,10.987496799195512,19,5.65471558467e-10
Nursery with Aggreg,None,Hypercube Cover - LS Chi Square,5.638905919255575,19,9.74033962309e-06,5.638905919255575,19,9.74033962309e-06,5.16892688944593e-11,19,0.49999999998
Nursery with Aggreg,None,Largest Class Alone - GW Squared Gini,17.649854763382205,19,1.52544643583e-13,17.649854763382205,19,1.52544643583e-13,-20.285324850975428,19,1.0
Nursery with Aggreg,None,Largest Class Alone - PC-ext,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Nursery with Aggreg,None,Largest Class Alone - GW Chi Square,5.2779328218260035,19,2.14479989705e-05,5.2779328218260035,19,2.14479989705e-05,-18.965542383906804,19,1.0
Nursery with Aggreg,None,Largest Class Alone - LS Squared Gini,16.721538803297378,19,4.012346011e-13,16.721538803297378,19,4.012346011e-13,10.987496799195512,19,5.65471558467e-10
Nursery with Aggreg,None,Largest Class Alone - LS Chi Square,5.638905919255575,19,9.74033962309e-06,5.638905919255575,19,9.74033962309e-06,5.16892688944593e-11,19,0.49999999998
Nursery with Aggreg,None,GW Squared Gini - PC-ext,-17.649854763382205,19,1.0,-17.649854763382205,19,1.0,20.285324850975428,19,1.23234755733e-14
Nursery with Aggreg,None,GW Squared Gini - GW Chi Square,-13.390165686752203,19,0.99999999998,-13.390165686752203,19,0.99999999998,-2.841584389761887,19,0.994783727529
Nursery with Aggreg,None,GW Squared Gini - LS Squared Gini,1.405025801598153,19,0.0880765125996,1.405025801598153,19,0.0880765125996,22.669249833153117,19,1.55431223448e-15
Nursery with Aggreg,None,GW Squared Gini - LS Chi Square,-12.290541857862367,19,0.999999999914,-12.290541857862367,19,0.999999999914,19.840600053713416,19,1.84297022088e-14
Nursery with Aggreg,None,PC-ext - GW Chi Square,5.2779328218260035,19,2.14479989705e-05,5.2779328218260035,19,2.14479989705e-05,-18.965542383906804,19,1.0
Nursery with Aggreg,None,PC-ext - LS Squared Gini,16.721538803297378,19,4.012346011e-13,16.721538803297378,19,4.012346011e-13,10.987496799195512,19,5.65471558467e-10
Nursery with Aggreg,None,PC-ext - LS Chi Square,5.638905919255575,19,9.74033962309e-06,5.638905919255575,19,9.74033962309e-06,5.16892688944593e-11,19,0.49999999998
Nursery with Aggreg,None,GW Chi Square - LS Squared Gini,14.023138570674954,19,8.94206930724e-12,14.023138570674954,19,8.94206930724e-12,21.073067639504636,19,6.10622663544e-15
Nursery with Aggreg,None,GW Chi Square - LS Chi Square,-1.2466355375233578,19,0.886159056905,-1.2466355375233578,19,0.886159056905,19.031172971561674,19,3.91908727693e-14
Nursery with Aggreg,None,LS Squared Gini - LS Chi Square,-12.349097280472877,19,0.99999999992,-12.349097280472877,19,0.99999999992,-10.987496798913652,19,0.999999999435
KDD98 Multiclass 9,None,Twoing - Hypercube Cover,1.2575441375888152,19,0.111897188939,1.2178846492171884,19,0.119088365962,-0.8926569628494225,19,0.808396127168
KDD98 Multiclass 9,None,Twoing - Largest Class Alone,2.2168611545235284,19,0.0195147651976,3.4839393944429564,19,0.00124211895162,-0.8363021882858677,19,0.793310181215
KDD98 Multiclass 9,None,Twoing - GW Squared Gini,10.375807693355995,19,1.44777378974e-09,5.739509267120088,19,7.83744581623e-06,-11.051825964131305,19,0.999999999487
KDD98 Multiclass 9,None,Twoing - PC-ext,0.533196154308547,19,0.300039953893,1.0064289325315472,19,0.163427710819,-2.136991659413628,19,0.977090395635
KDD98 Multiclass 9,None,Twoing - GW Chi Square,-3.759543632831739,19,0.999336612213,-3.1630216159241473,19,0.997439397455,5.914238201771873,19,5.38855384524e-06
KDD98 Multiclass 9,None,Twoing - LS Squared Gini,14.451672927875977,19,5.2886584001e-12,7.928320804228817,19,9.57581686167e-08,-10.90269195287623,19,0.999999999357
KDD98 Multiclass 9,None,Twoing - LS Chi Square,-4.865360929486172,19,0.999946267066,-2.97243736082205,19,0.996087745609,6.322162287922786,19,2.28075715947e-06
KDD98 Multiclass 9,None,Hypercube Cover - Largest Class Alone,1.0253413524074386,19,0.159040037884,1.968767727670526,19,0.0318711271888,0.0,19,0.5
KDD98 Multiclass 9,None,Hypercube Cover - GW Squared Gini,9.772030294610515,19,3.81038844921e-09,5.361086793549811,19,1.78595421495e-05,-10.887058934946838,19,0.999999999342
KDD98 Multiclass 9,None,Hypercube Cover - PC-ext,-0.7531800530877544,19,0.769713342588,-0.2299173112839646,19,0.589693411509,-0.6592128840089168,19,0.741165112101
