Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Paired t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes,P-value t-statistics on Number of Nodes
Shelter Animal Outcomes 15 classes,None,Hypercube Cover - PC-ext,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,Hypercube Cover - LS Squared Gini,670.2876806012315,19,0.0,685.6052173717527,19,0.0,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,Hypercube Cover - LS Chi Square,304.9891536544767,19,0.0,304.98915365447453,19,0.0,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,Hypercube Cover - Twoing,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,Largest Class Alone - PC-ext,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,Largest Class Alone - LS Squared Gini,670.2876806012315,19,0.0,685.6052173717527,19,0.0,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,Largest Class Alone - LS Chi Square,304.9891536544767,19,0.0,304.98915365447453,19,0.0,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,Largest Class Alone - Twoing,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,PC-ext - LS Squared Gini,670.2876806012315,19,0.0,685.6052173717527,19,0.0,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,PC-ext - LS Chi Square,304.9891536544767,19,0.0,304.98915365447453,19,0.0,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,PC-ext - Twoing,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,LS Squared Gini - LS Chi Square,-177.96698105350802,19,1.0,-188.65420294616428,19,1.0,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,LS Squared Gini - Twoing,-670.2876806012315,19,1.0,-685.6052173717527,19,1.0,0.0,19,0.5
Shelter Animal Outcomes 15 classes,None,LS Chi Square - Twoing,-304.9891536544767,19,1.0,-304.98915365447453,19,1.0,0.0,19,0.5
Poker Hand,None,Hypercube Cover - Largest Class Alone,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Poker Hand,None,Hypercube Cover - PC-ext,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Poker Hand,None,Hypercube Cover - LS Squared Gini,-1.0,19,0.835061599539,-1.0,19,0.835061599539,1.0,19,0.164938400461
Poker Hand,None,Hypercube Cover - LS Chi Square,-1.0,19,0.835061599539,-1.0,19,0.835061599539,1.0,19,0.164938400461
Poker Hand,None,Hypercube Cover - Twoing,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Poker Hand,None,Largest Class Alone - PC-ext,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Poker Hand,None,Largest Class Alone - LS Squared Gini,-1.0,19,0.835061599539,-1.0,19,0.835061599539,1.0,19,0.164938400461
Poker Hand,None,Largest Class Alone - LS Chi Square,-1.0,19,0.835061599539,-1.0,19,0.835061599539,1.0,19,0.164938400461
Poker Hand,None,Largest Class Alone - Twoing,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Poker Hand,None,PC-ext - LS Squared Gini,-1.0,19,0.835061599539,-1.0,19,0.835061599539,1.0,19,0.164938400461
Poker Hand,None,PC-ext - LS Chi Square,-1.0,19,0.835061599539,-1.0,19,0.835061599539,1.0,19,0.164938400461
Poker Hand,None,PC-ext - Twoing,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Poker Hand,None,LS Squared Gini - LS Chi Square,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Poker Hand,None,LS Squared Gini - Twoing,1.0,19,0.164938400461,1.0,19,0.164938400461,-1.0,19,0.835061599539
Poker Hand,None,LS Chi Square - Twoing,1.0,19,0.164938400461,1.0,19,0.164938400461,-1.0,19,0.835061599539
